type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_VaR     	O_VaR     	T_VaR     
tm        	13010.9942	0.75      	1060.2311 	5000.0    	5213.80934449	0         	22.53765974	2276.90447081	-2952.77484588	-675.87037506
tm        	12629.6889	0.76      	1086.36   	5000.0    	5213.80934449	0         	22.95772214	2381.61786565	-3061.96777656	-680.34991091
tm        	12247.9091	0.77      	1112.587  	5000.0    	5213.80934449	0         	23.36709161	2485.94217848	-3171.24581192	-685.30363344
tm        	11865.8223	0.78      	1138.8775 	5000.0    	5213.80934449	0         	23.76610342	2589.81079717	-3280.57886369	-690.76806652
tm        	11483.5941	0.79      	1165.1973 	5000.0    	5213.80934449	0         	24.15507692	2693.15388923	-3389.93727155	-696.78338232
tm        	11101.4002	0.8       	1191.51   	5000.0    	5213.80934449	0         	24.53431096	2795.89575047	-3499.28953915	-703.39378867
tm        	10719.4026	0.81      	1217.782  	5000.0    	5213.80934449	0         	24.90409554	2897.95856847	-3608.60660093	-710.64803246
tm        	10337.7476	0.82      	1243.9832 	5000.0    	5213.80934449	0         	25.2647134	2999.26219138	-3717.86225153	-718.60006015
tm        	9956.5975 	0.83      	1270.08   	5000.0    	5213.80934449	0         	25.61642671	3099.71749868	-3827.02738773	-727.30988905
tm        	9576.0745 	0.84      	1296.047  	5000.0    	5213.80934449	0         	25.95950219	3199.23543063	-3936.08019117	-736.84476053
tm        	9196.3081 	0.85      	1321.8575 	5000.0    	5213.80934449	0         	26.2941908	3297.71686351	-4044.99753502	-747.28067151
tm        	8817.3962 	0.86      	1347.4912 	5000.0    	5213.80934449	0         	26.62074493	3395.05766427	-4153.76208471	-758.70442044
tm        	8439.4367 	0.87      	1372.9279 	5000.0    	5213.80934449	0         	26.93940528	3491.14020357	-4262.35656876	-771.21636518
tm        	8062.494  	0.88      	1398.1543 	5000.0    	5213.80934449	0         	27.2504151	3585.83564955	-4370.76983878	-784.93418923
tm        	7686.6515 	0.89      	1423.153  	5000.0    	5213.80934449	0         	27.55399924	3678.98938046	-4478.98751698	-799.99813653
tm        	7311.9705 	0.9       	1447.9115 	5000.0    	5213.80934449	0         	27.85038109	3770.42080498	-4586.99925921	-816.57845423
tm        	6938.501  	0.91      	1472.4194 	5000.0    	5213.80934449	0         	28.1397787	3859.91064513	-4694.79692403	-834.8862789
tm        	6566.2941 	0.92      	1496.666  	5000.0    	5213.80934449	0         	28.42240014	3947.18217275	-4802.37229931	-855.19012656
tm        	6195.4142 	0.93      	1520.6382 	5000.0    	5213.80934449	0         	28.69843963	4031.87306566	-4909.71504122	-877.84197555
tm        	5825.927  	0.94      	1544.3222 	5000.0    	5213.80934449	0         	28.96808248	4113.49390034	-5016.81471917	-903.32081883
tm        	5457.9331 	0.95      	1567.6973 	5000.0    	5213.80934449	0         	29.23149327	4191.34436485	-5123.65497893	-932.31061408
tm        	5091.5583 	0.96      	1590.7375 	5000.0    	5213.80934449	0         	29.48882047	4264.3620513	-5230.2153412	-965.85328989
tm        	4727.01   	0.97      	1613.3998 	5000.0    	5213.80934449	0         	29.7401767	4330.77074285	-5336.46138172	-1005.69063887
tm        	4364.7196 	0.98      	1635.595  	5000.0    	5213.80934449	0         	29.98558922	4387.12387633	-5442.32009781	-1055.19622148
tm        	4056.6994 	0.99      	1646.5633 	5000.0    	5213.80934449	0         	30.2066764	4420.45849456	-5538.76496948	-1118.30647493
tm        	3787.1255 	1.0       	1649.5783 	5000.0    	5213.80934449	0         	30.40975863	4443.52006089	-5628.83701938	-1185.31695849
