type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.67  	12296.1591	0.0       	5164.5092 	5000.0    	37431.28795637	25.07719154	46.84302726	-17228.92156399	-22661.12898228	-39890.05054627
lh        	0.0-0.68  	11923.5482	0.0       	5241.5915 	5000.0    	37431.28795637	25.16807335	46.91685637	-17391.91316877	-22801.01758272	-40192.93075149
lh        	0.0-0.69  	11550.9373	0.0       	5318.6737 	5000.0    	37431.28795637	25.26149739	46.9896851	-17555.63816751	-22940.90618317	-40496.54435068
lh        	0.0-0.7   	11178.3265	0.0       	5395.7559 	5000.0    	37431.28795637	25.35732603	47.06153314	-17720.08136009	-23080.79478361	-40800.8761437
lh        	0.0-0.71  	10805.7156	0.0       	5472.8382 	5000.0    	37431.28795637	25.45543158	47.13241967	-17885.22806311	-23220.68338405	-41105.91144716
lh        	0.0-0.72  	10433.1047	0.0       	5549.9204 	5000.0    	37431.28795637	25.55569539	47.2023634	-18051.06408562	-23360.5719845	-41411.63607011
lh        	0.0-0.73  	10060.4938	0.0       	5627.0026 	5000.0    	37431.28795637	25.65800708	47.27138254	-18217.57570637	-23500.46058494	-41718.03629131
lh        	0.0-0.74  	9687.8829 	0.0       	5704.0848 	5000.0    	37431.28795637	25.76226379	47.33949487	-18384.74965242	-23640.34918538	-42025.0988378
lh        	0.0-0.75  	9315.272  	0.0       	5781.1671 	5000.0    	37431.28795637	25.86836952	47.40671773	-18552.57307887	-23780.23778583	-42332.8108647
lh        	0.0-0.76  	8942.6612 	0.0       	5858.2493 	5000.0    	37431.28795637	25.97623462	47.47306803	-18721.03354987	-23920.12638627	-42641.15993614
lh        	0.0-0.77  	8570.0503 	0.0       	5935.3315 	5000.0    	37431.28795637	26.08577522	47.53856225	-18890.11902064	-24060.01498671	-42950.13400735
lh        	0.0-0.78  	8197.4394 	0.0       	6012.4137 	5000.0    	37431.28795637	26.19691277	47.60321647	-19059.81782046	-24199.90358716	-43259.72140761
lh        	0.0-0.79  	7824.8285 	0.0       	6089.496  	5000.0    	37431.28795637	26.30957363	47.66704641	-19230.11863668	-24339.7921876	-43569.91082428
lh        	0.0-0.8   	7452.2176 	0.0       	6166.5782 	5000.0    	37431.28795637	26.42368868	47.73006738	-19401.01049957	-24479.68078804	-43880.69128761
lh        	0.0-0.81  	7079.6068 	0.0       	6243.6604 	5000.0    	37431.28795637	26.53919296	47.79229432	-19572.4827679	-24619.56938849	-44192.05215639
