type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.98  	745.2218  	0.0       	7554.0583 	5000.0    	5213.80934449	28.66746529	44.54677581	-17567.351328	-10346.24344552	-27913.59477352
lh        	0.0-0.99  	372.6109  	0.0       	7631.1405 	5000.0    	5213.80934449	28.8001957	44.67661306	-17747.75685035	-10486.13204596	-28233.88889631
lh        	0.0-1.0   	0.0       	0.0       	7708.2228 	5000.0    	5213.80934449	28.93358034	44.80385357	-17928.58844647	-10626.02064641	-28554.60909288
cp        	0.01-0.0  	37006.0882	0.01      	0.0       	5000.0    	5213.80934449	29.79963506	0         	-5342.2397264	3362.56030023	-1979.67942617
tm        	0.01-0.01 	36636.0273	0.01      	76.5547   	5000.0    	5213.80934449	29.66757081	0         	-5313.79096421	3223.66373123	-2090.12723298
tm        	0.01-0.02 	36265.9664	0.01      	153.1094  	5000.0    	5213.80934449	29.53550655	0         	-5285.34220202	3084.76240742	-2200.57979459
tm        	0.01-0.03 	35895.9055	0.01      	229.6641  	5000.0    	5213.80934449	29.40344229	0         	-5256.89343982	2945.85712162	-2311.0363182
tm        	0.01-0.04 	35525.8447	0.01      	306.2188  	5000.0    	5213.80934449	29.27137804	0         	-5228.44467764	2806.94851061	-2421.49616702
tm        	0.01-0.05 	35155.7838	0.01      	382.7735  	5000.0    	5213.80934449	29.13931378	0         	-5199.99591544	2668.03709034	-2531.9588251
tm        	0.01-0.06 	34785.7229	0.01      	459.3282  	5000.0    	5213.80934449	29.00724952	0         	-5177.4821952	2529.12328222	-2648.35891298
tm        	0.01-0.07 	34415.662 	0.01      	535.883   	5000.0    	5213.80934449	28.87518527	0         	-5167.87986386	2390.20743304	-2777.67243082
tm        	0.01-0.08 	34045.6011	0.01      	612.4377  	5000.0    	5213.80934449	28.74312101	0         	-5169.94296986	2251.28983008	-2918.65313978
tm        	0.01-0.09 	33675.5402	0.01      	688.9924  	5000.0    	5213.80934449	28.61105675	0         	-5182.50801325	2112.3707129	-3070.13730035
tm        	0.01-0.1  	33305.4794	0.01      	765.5471  	5000.0    	5213.80934449	28.47899249	0         	-5204.5469286	1973.45028246	-3231.09664615
tm        	0.01-0.11 	32935.4185	0.01      	842.1018  	5000.0    	5213.80934449	28.34692824	0         	-5235.1614702	1834.5287082	-3400.63276201
tm        	0.01-0.12 	32565.3576	0.01      	918.6565  	5000.0    	5213.80934449	28.21486398	0         	-5273.56961583	1695.6061338	-3577.96348203
tm        	0.01-0.13 	32195.2967	0.01      	995.2112  	5000.0    	5213.80934449	28.08279972	0         	-5319.09020978	1556.68268167	-3762.40752811
