type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	SB_Risk%  	B_Risk%   	SO_Risk%  	O_Risk%   	SB_VaR    	B_VaR     	SO_VaR    	O_VaR     	T_VaR     	SB_CVaR   	B_CVaR    	SO_CVaR   	O_CVaR    	ST_CVaR   	T_CVaR    
tm        	0.04-0.25 	27315.204 	0.04      	1883.5707 	5106.90467225	5106.90467225	25.468    	25.33890124	6.809     	6.90715684	-10916.5470909	-10861.33824188	-5228.55900495	-5231.27910546	-16092.61734734	-12989.15421732	-12928.81893494	-5414.99652725	-5420.09769213	-18404.15074457	-18348.91662708
tm        	0.04-0.26 	26951.0013	0.04      	1958.9135 	5106.90467225	5106.90467225	25.149    	25.20486592	8.962     	8.8492148 	-10914.88762773	-10960.83634108	-5349.58269356	-5367.97381583	-16328.81015691	-13031.07366298	-13078.51020105	-5543.16612365	-5558.99340273	-18574.23978663	-18637.50360378
tm        	0.04-0.27 	26586.7986	0.04      	2034.2563 	5106.90467225	5106.90467225	24.919    	25.0708306	10.576    	10.64741662	-10992.37436907	-11063.18602944	-5512.85200649	-5504.67159563	-16567.85762506	-13191.16447548	-13230.17519526	-5710.89738786	-5697.93002096	-18902.06186335	-18928.10521621
tm        	0.04-0.28 	26222.5959	0.04      	2109.5991 	5106.90467225	5106.90467225	24.917    	24.93679528	12.414    	12.31717546	-11156.46083424	-11168.24295946	-5651.74165867	-5641.37216775	-16809.61512721	-13387.04693297	-13383.71344024	-5844.87863774	-5836.90507408	-19231.92557071	-19220.61851431
tm        	0.04-0.29 	25858.3932	0.04      	2184.942  	5106.90467225	5106.90467225	24.826    	24.80275996	13.692    	13.87177851	-11264.1076147	-11275.8744676	-5767.99960732	-5778.07528413	-17053.94975173	-13507.32403503	-13539.03265913	-5969.53526807	-5975.91542265	-19476.8593031	-19514.94808178
tm        	0.04-0.3  	25494.1904	0.04      	2260.2848 	5106.90467225	5106.90467225	24.461    	24.66872464	15.331    	15.32274135	-11422.29324094	-11385.95830249	-5911.19789595	-5914.78072223	-17300.73902472	-13684.14122194	-13696.04787295	-6114.11808484	-6114.95989945	-19798.25930679	-19811.0077724
tm        	0.04-0.31 	25129.9877	0.04      	2335.6276 	5106.90467225	5106.90467225	24.477    	24.53468932	16.611    	16.68009369	-11565.37251814	-11498.3815244	-6058.97199575	-6051.48828201	-17549.86980641	-13889.01086759	-13854.68062118	-6262.04362884	-6254.03653175	-20151.05449643	-20108.71715294
tm        	0.04-0.32 	24765.785 	0.04      	2410.9704 	5106.90467225	5106.90467225	24.176    	24.40065399	18.026    	17.95261151	-11617.74508752	-11613.03954852	-6176.55290002	-6188.19778333	-17801.23733186	-14031.49926194	-14014.85828575	-6380.96402818	-6393.14260246	-20412.46329012	-20408.00088821
tm        	0.04-0.33 	24401.5823	0.04      	2486.3133 	5106.90467225	5106.90467225	24.172    	24.26661867	19.011    	19.14800704	-11768.19515098	-11729.83531022	-6338.34481391	-6324.9090637	-18054.74437392	-14277.86040427	-14176.51350206	-6545.94184958	-6532.27717593	-20823.80225385	-20708.79067799
tm        	0.04-0.34 	24037.3795	0.04      	2561.6561 	5106.90467225	5106.90467225	24.145    	24.13258335	20.276    	20.27308519	-11916.95340375	-11848.67853371	-6459.02831451	-6461.62197625	-18310.30050996	-14406.57416177	-14339.583644	-6672.05558555	-6671.43922112	-21078.62974732	-21011.02286511
tm        	0.04-0.35 	23673.1768	0.04      	2636.9989 	5106.90467225	5106.90467225	24.06     	23.99854803	21.226    	21.33387315	-11947.31026502	-11969.48508924	-6603.19179513	-6598.33638804	-18567.82147728	-14487.56140758	-14504.0103718	-6816.31122459	-6810.62620491	-21303.87263217	-21314.63657671
tm        	0.04-0.36 	23308.9741	0.04      	2712.3417 	5106.90467225	5106.90467225	23.935    	23.86451271	22.417    	22.33572845	-12083.69383588	-12092.17642592	-6753.98414418	-6735.05217855	-18827.22860446	-14685.38268802	-14669.7392337	-6965.71120134	-6949.83698822	-21651.09388935	-21619.57622192
tm        	0.04-0.37 	22944.7714	0.04      	2787.6846 	5106.90467225	5106.90467225	23.669    	23.73047739	23.287    	23.28342941	-12210.79151632	-12216.67906975	-6876.07235411	-6871.76923831	-19088.44830806	-14810.95999477	-14836.71931375	-7089.47516342	-7089.0709022	-21900.43515819	-21925.79021595
tm        	0.04-0.38 	22580.5687	0.04      	2863.0274 	5106.90467225	5106.90467225	23.521    	23.59644207	24.391    	24.18125137	-12351.49134897	-12342.92417803	-6999.12530522	-7008.48746783	-19351.41164586	-15041.39944385	-15004.9029196	-7218.38509813	-7228.32704527	-22259.78454199	-22233.22996487
tm        	0.04-0.39 	22216.3659	0.04      	2938.3702 	5106.90467225	5106.90467225	23.367    	23.46240674	24.891    	25.03303118	-12457.83134333	-12470.84714254	-7126.42975284	-7145.20677644	-19616.05391898	-15197.00453207	-15174.2453046	-7353.54952359	-7367.60328391	-22550.55405565	-22541.84858851
tm        	0.04-0.4  	21852.1632	0.04      	3013.7131 	5106.90467225	5106.90467225	23.419    	23.33187184	25.825    	25.842222 	-12655.6955733	-12600.38723512	-7289.8790235	-7281.9270815	-19882.31431662	-15406.14791484	-15344.70441998	-7511.65525873	-7506.89883516	-22917.80317357	-22851.60325514
tm        	0.04-0.41 	21487.9605	0.04      	3089.0559 	5106.90467225	5106.90467225	23.222    	23.22364745	26.713    	26.61194009	-12687.67096928	-12731.4872905	-7393.37559055	-7418.64830753	-20150.13559802	-15470.12822677	-15516.24069308	-7619.40142376	-7646.21319293	-23089.52965053	-23162.45388601
tm        	0.04-0.42 	21123.7578	0.04      	3164.3987 	5106.90467225	5106.90467225	23.194    	23.13763383	27.024    	27.34500495	-12853.99497951	-12864.09342142	-7564.15476751	-7555.37038551	-20419.46380693	-15661.06757955	-15688.81682845	-7800.42868059	-7785.54587101	-23461.49626014	-23474.36269946
tm        	0.04-0.43 	20759.5551	0.04      	3239.7415 	5106.90467225	5106.90467225	23.175    	23.07096511	28.106    	28.04397376	-12993.69169399	-12998.15476232	-7677.15953146	-7692.09325228	-20690.2480146	-15879.25986055	-15862.39762896	-7913.99643625	-7924.89543516	-23793.2562968	-23787.29306412
tm        	0.04-0.44 	20395.3523	0.04      	3315.0844 	5106.90467225	5106.90467225	22.968    	23.02129066	28.762    	28.71117126	-13167.94044194	-13133.62323818	-7821.87426002	-7828.81684993	-20962.44008811	-16065.73629963	-16036.94983453	-8059.57195033	-8064.26067352	-24125.30824996	-24101.21050805
tm        	0.04-0.45 	20031.1496	0.04      	3390.4272 	5106.90467225	5106.90467225	22.97     	22.98665592	29.353    	29.34871555	-13326.8834523	-13270.45335544	-7923.65517383	-7965.54112534	-21235.99448078	-16212.66526091	-16212.44197646	-8165.1756825	-8203.64120115	-24377.8409434	-24416.0831776
tm        	0.04-0.46 	19666.9469	0.04      	3465.77   	5106.90467225	5106.90467225	22.987    	22.96541676	29.816    	29.95854051	-13358.28907727	-13408.6020127	-8103.78796443	-8102.26602969	-21510.86804239	-16358.55790092	-16388.84424547	-8346.82369768	-8343.036649	-24705.3815986	-24731.88089447
tm        	0.04-0.47 	19302.7442	0.04      	3541.1128 	5106.90467225	5106.90467225	23.17     	22.9561763	30.54     	30.54241548	-13556.91928675	-13548.02832871	-8227.26171173	-8238.99151812	-21787.01984682	-16540.26627454	-16566.12837197	-8470.988259	-8482.44666299	-25011.25453355	-25048.57503497
tm        	0.04-0.48 	18938.5415	0.04      	3616.4557 	5106.90467225	5106.90467225	23.199    	22.95773737	30.832    	31.10196232	-13699.99559388	-13688.69348599	-8425.06476617	-8375.7175493	-22064.41103529	-16741.1452776	-16744.26751723	-8672.16065562	-8621.87029106	-25413.30593322	-25366.13780829
tm        	0.04-0.49 	18574.3387	0.04      	3691.7985 	5106.90467225	5106.90467225	23.281    	22.96906611	31.725    	31.63867052	-13887.26155599	-13830.56058825	-8524.95680073	-8512.44408517	-22343.00467342	-16928.98129309	-16923.23617414	-8774.31215775	-8761.30633081	-25703.29345084	-25684.54250495
