

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
tm        0.01-0.54 24914.12  0.01      3140.99   5000.01   13440.16  8.71      56.97     -5710.76  -14282.94 -19993.7 
tm        0.01-0.55 24372.51  0.01      3199.15   5000.0    13440.18  8.5       57.1      -5727.84  -14348.08 -20075.92
tm        0.01-0.56 23830.9   0.01      3257.32   5000.01   13440.17  8.32      57.22     -5764.48  -14412.36 -20176.84
tm        0.01-0.57 23289.29  0.01      3315.48   4999.99   13440.18  8.16      57.35     -5861.5   -14476.66 -20338.16
tm        0.01-0.58 22747.67  0.01      3373.65   5000.0    13440.17  8.02      57.47     -6050.72  -14714.03 -20764.75
tm        0.01-0.59 22206.06  0.01      3431.82   5000.01   13440.16  7.91      57.6      -6242.99  -14605.22 -20848.21
tm        0.01-0.6  21664.45  0.01      3489.98   4999.99   13440.18  7.82      57.71     -6438.28  -14669.53 -21107.81
tm        0.01-0.61 21122.84  0.01      3548.15   5000.0    13440.17  7.75      57.83     -6637.27  -14733.81 -21371.08
tm        0.01-0.62 20581.23  0.01      3606.32   5000.01   13440.16  7.71      57.95     -6838.69  -14925.02 -21763.71
tm        0.01-0.63 20039.62  0.01      3664.48   5000.0    13440.18  7.69      58.06     -7043.15  -14863.22 -21906.37
tm        0.01-0.64 19498.01  0.01      3722.65   5000.01   13440.17  7.69      58.18     -7250.68  -15034.65 -22285.33
tm        0.01-0.65 18956.4   0.01      3780.82   5000.02   13440.16  7.72      58.29     -7460.65  -14991.78 -22452.43
tm        0.01-0.66 18414.78  0.01      3838.98   5000.0    13440.18  7.77      58.4      -7673.03  -15056.09 -22729.12
tm        0.01-0.67 17873.17  0.01      3897.15   5000.01   13440.17  7.84      58.5      -7887.28  -15120.37 -23007.65
tm        0.01-0.68 17331.56  0.01      3955.32   5000.02   13440.16  7.93      58.61     -8104.57  -15184.65 -23289.22
tm        0.01-0.69 16789.95  0.01      4013.48   5000.0    13440.17  8.05      58.71     -8324.28  -15249.78 -23574.06
tm        0.01-0.7  16248.34  0.01      4071.65   5000.01   13440.16  8.19      58.82     -8545.85  -15314.06 -23859.91
tm        0.01-0.71 15706.73  0.01      4129.81   4999.99   13440.18  8.35      58.92     -8769.83  -15378.37 -24148.2 
tm        0.01-0.72 15165.12  0.01      4187.98   5000.0    13440.17  8.52      59.02     -8995.67  -15442.65 -24438.32
tm        0.01-0.73 14623.51  0.01      4246.15   5000.01   13440.16  8.7       59.11     -9223.34  -15553.91 -24777.25
tm        0.01-0.74 14081.89  0.01      4304.31   4999.99   13440.18  8.88      59.21     -9452.81  -15614.1  -25066.91
tm        0.01-0.75 13540.28  0.01      4362.48   5000.0    13440.17  9.06      59.31     -9684.75  -15675.09 -25359.84
tm        0.01-0.76 12998.67  0.01      4420.65   5000.01   13440.16  9.24      59.4      -9918.53  -15700.63 -25619.16
tm        0.01-0.77 12457.06  0.01      4478.81   5000.0    13440.18  9.42      59.49     -10153.5  -15797.08 -25950.58
tm        0.01-0.78 11915.45  0.01      4536.98   5000.01   13440.17  9.6       59.58     -10390.94 -15858.89 -26249.83
tm        0.01-0.79 11373.84  0.01      4595.15   5000.02   13440.16  9.77      59.67     -10629.6  -15921.52 -26551.12
tm        0.01-0.8  10832.23  0.01      4653.31   5000.0    13440.17  9.95      59.76     -10870.06 -15984.17 -26854.23
tm        0.01-0.81 10290.61  0.01      4711.48   5000.01   13440.17  10.13     59.85     -11111.77 -16018.79 -27130.56
tm        0.01-0.82 9749.0    0.01      4769.64   4999.99   13440.18  10.31     59.94     -11355.28 -16110.29 -27465.57
tm        0.01-0.83 9207.39   0.01      4827.81   5000.0    13440.17  10.49     60.02     -11600.65 -16173.75 -27774.4 
tm        0.01-0.84 8665.78   0.01      4885.98   5000.01   13440.16  10.67     60.11     -11846.63 -16238.03 -28084.66
tm        0.01-0.85 8124.17   0.01      4944.14   4999.99   13440.18  10.85     60.19     -12095.02 -16302.34 -28397.36
tm        0.01-0.86 7582.56   0.01      5002.31   5000.0    13440.17  11.02     60.27     -12344.06 -16336.95 -28681.01
tm        0.01-0.87 7040.95   0.01      5060.48   5000.01   13440.16  11.2      60.35     -12594.92 -16432.55 -29027.47
tm        0.01-0.88 6499.34   0.01      5118.64   5000.0    13440.18  11.38     60.43     -12847.6  -16466.36 -29313.96
tm        0.01-0.89 5957.72   0.01      5176.81   5000.0    13440.17  11.56     60.51     -13100.89 -16563.61 -29664.5 
tm        0.01-0.9  5416.11   0.01      5234.98   5000.02   13440.16  11.74     60.58     -13355.43 -16597.4  -29952.83
tm        0.01-0.91 4874.5    0.01      5293.14   5000.0    13440.18  11.92     60.66     -13611.76 -16695.5  -30307.26
tm        0.01-0.92 4332.89   0.01      5351.31   5000.01   13440.17  12.1      60.74     -13868.72 -16729.28 -30598.0 
tm        0.01-0.93 3791.28   0.01      5409.48   5000.02   13440.15  12.28     60.81     -14127.52 -16829.0  -30956.52
tm        0.01-0.94 3249.67   0.01      5467.64   5000.0    13440.17  12.46     60.88     -14386.9  -16862.81 -31249.71
tm        0.01-0.95 2708.06   0.01      5525.81   5000.01   13440.16  12.63     60.96     -14648.14 -16963.36 -31611.5 
tm        0.01-0.96 2166.45   0.01      5583.97   4999.99   13440.18  12.81     61.03     -14909.96 -17031.79 -31941.75
tm        0.01-0.97 1624.83   0.01      5642.14   5000.0    13440.17  12.99     61.1      -15173.03 -17099.36 -32272.39
tm        0.01-0.98 1083.22   0.01      5700.31   5000.01   13440.16  13.17     61.17     -15437.33 -17132.32 -32569.65
tm        0.01-0.99 541.61    0.01      5758.47   5000.0    13440.18  13.35     61.23     -15702.82 -17236.2  -32939.02
tm        0.01-1.0  0.0       0.01      5816.64   5000.01   13440.17  13.53     61.3      -15968.94 -17304.6  -33273.54
cp        0.02-0.0  53906.13  0.02      0.0       5000.0    13440.17  39.46     45.29     -8429.26  -10816.22 -19245.48
tm        0.02-0.01 53367.07  0.02      57.89     4999.99   13440.18  38.93     45.62     -8359.67  -10880.52 -19240.19
tm        0.02-0.02 52828.01  0.02      115.78    4999.99   13440.19  38.39     45.94     -8290.7   -10944.82 -19235.52
tm        0.02-0.03 52288.95  0.02      173.68    5000.01   13440.17  37.83     46.26     -8221.14  -11009.09 -19230.23
tm        0.02-0.04 51749.88  0.02      231.57    5000.0    13440.18  37.26     46.57     -8152.16  -11073.39 -19225.55
tm        0.02-0.05 51210.82  0.02      289.46    4999.99   13440.18  36.68     46.88     -8082.57  -11136.85 -19219.42
tm        0.02-0.06 50671.76  0.02      347.35    4999.98   13440.19  36.09     47.18     -8013.59  -11201.15 -19214.74
tm        0.02-0.07 50132.7   0.02      405.25    5000.01   13440.17  35.49     47.48     -7944.65  -11265.42 -19210.07
tm        0.02-0.08 49593.64  0.02      463.14    5000.0    13440.17  34.87     47.77     -7875.67  -11329.71 -19205.38
tm        0.02-0.09 49054.58  0.02      521.03    4999.99   13440.18  34.24     48.06     -7806.69  -11393.19 -19199.88
tm        0.02-0.1  48515.52  0.02      578.93    5000.01   13440.16  33.61     48.34     -7738.35  -11457.46 -19195.81
tm        0.02-0.11 47976.46  0.02      636.82    5000.01   13440.17  32.96     48.62     -7669.38  -11521.76 -19191.14
tm        0.02-0.12 47437.39  0.02      694.71    5000.0    13440.18  32.29     48.89     -7600.4   -11586.06 -19186.46
tm        0.02-0.13 46898.33  0.02      752.6     4999.99   13440.18  31.62     49.16     -7532.03  -11650.35 -19182.38
