type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_CVaR    	O_CVaR    	T_CVaR    
tm        	12164.1563	0.7695    	1169.6184 	5106.90467225	5106.90467225	0         	24.0734337	-2726.68740215	-8948.89391918	-11675.58132132
tm        	12160.4642	0.7696    	1169.8547 	5106.90467225	5106.90467225	0         	24.07732687	-2725.62388141	-8950.02098547	-11675.64486688
tm        	12156.7642	0.7697    	1170.0926 	5106.90467225	5106.90467225	0         	24.08122262	-2724.55851875	-8951.14993964	-11675.70845839
tm        	12153.0732	0.7698    	1170.3287 	5106.90467225	5106.90467225	0         	24.08511325	-2723.49535698	-8952.27673889	-11675.77209587
tm        	12149.3743	0.7699    	1170.5663 	5106.90467225	5106.90467225	0         	24.08900646	-2722.430354	-8953.40542533	-11675.83577933
tm        	12145.676 	0.77      	1170.8039 	5106.90467225	5106.90467225	0         	24.0928984	-2721.36553105	-8954.53397775	-11675.8995088
tm        	12141.9867	0.7701    	1171.0396 	5106.90467225	5106.90467225	0         	24.09678523	-2720.30290796	-8955.66037632	-11675.96328429
tm        	12138.2895	0.7702    	1171.2769 	5106.90467225	5106.90467225	0         	24.10067464	-2719.23844474	-8956.78866108	-11676.02710582
tm        	12134.5929	0.7703    	1171.5141 	5106.90467225	5106.90467225	0         	24.10456277	-2718.17416157	-8957.91681185	-11676.09097342
tm        	12130.9052	0.7704    	1171.7494 	5106.90467225	5106.90467225	0         	24.10844581	-2717.11207726	-8959.04280985	-11676.1548871
tm        	12127.2014	0.7705    	1171.9881 	5106.90467225	5106.90467225	0         	24.11233525	-2716.04613542	-8960.17271146	-11676.21884688
tm        	12123.5065	0.7706    	1172.225  	5106.90467225	5106.90467225	0         	24.11621958	-2714.98239247	-8961.30046032	-11676.28285278
tm        	12119.8121	0.7707    	1172.4617 	5106.90467225	5106.90467225	0         	24.12010266	-2713.91882959	-8962.42807523	-11676.34690482
tm        	12116.1267	0.7708    	1172.6966 	5106.90467225	5106.90467225	0         	24.12398063	-2712.85746423	-8963.55353881	-11676.41100303
tm        	12112.4251	0.7709    	1172.9348 	5106.90467225	5106.90467225	0         	24.12786501	-2711.79224416	-8964.68290325	-11676.47514741
tm        	12108.724 	0.771     	1173.173  	5106.90467225	5106.90467225	0         	24.13174812	-2710.72720491	-8965.81213308	-11676.53933799
tm        	12105.0403	0.7711    	1173.4075 	5106.90467225	5106.90467225	0         	24.1356223	-2709.66637918	-8966.93719561	-11676.60357479
tm        	12101.3362	0.7712    	1173.6463 	5106.90467225	5106.90467225	0         	24.1395048	-2708.60069288	-8968.06716494	-11676.66785782
tm        	12097.641 	0.7713    	1173.8832 	5106.90467225	5106.90467225	0         	24.1433822	-2707.53720343	-8969.19498369	-11676.73218712
tm        	12093.9506	0.7714    	1174.1191 	5106.90467225	5106.90467225	0         	24.14725642	-2706.47490213	-8970.32166057	-11676.79656269
tm        	12090.2524	0.7715    	1174.3566 	5106.90467225	5106.90467225	0         	24.15113321	-2705.41076603	-8971.45021853	-11676.86098456
tm        	12086.5589	0.7716    	1174.5932 	5106.90467225	5106.90467225	0         	24.15500683	-2704.3478181	-8972.57763465	-11676.92545274
tm        	12082.866 	0.7717    	1174.8296 	5106.90467225	5106.90467225	0         	24.15887918	-2703.2850507	-8973.70491657	-11676.98996727
tm        	12079.1695	0.7718    	1175.0668 	5106.90467225	5106.90467225	0         	24.16275218	-2702.22145688	-8974.83307127	-11677.05452814
tm        	12075.4735	0.7719    	1175.3038 	5106.90467225	5106.90467225	0         	24.16662392	-2701.15804395	-8975.96109145	-11677.1191354
tm        	12071.7781	0.772     	1175.5408 	5106.90467225	5106.90467225	0         	24.1704944	-2700.09481193	-8977.08897712	-11677.18378905
tm        	12068.0833	0.7721    	1175.7776 	5106.90467225	5106.90467225	0         	24.17436362	-2699.03176082	-8978.2167283	-11677.24848911
tm        	12064.389 	0.7722    	1176.0143 	5106.90467225	5106.90467225	0         	24.17823158	-2697.96889063	-8979.34434499	-11677.31323561
tm        	12060.6953	0.7723    	1176.2509 	5106.90467225	5106.90467225	0         	24.18209828	-2696.90620137	-8980.4718272	-11677.37802857
tm        	12057.0021	0.7724    	1176.4874 	5106.90467225	5106.90467225	0         	24.18596372	-2695.84369306	-8981.59917495	-11677.442868
tm        	12053.3096	0.7725    	1176.7238 	5106.90467225	5106.90467225	0         	24.1898279	-2694.78136569	-8982.72638824	-11677.50775393
tm        	12049.6092	0.7726    	1176.9618 	5106.90467225	5106.90467225	0         	24.19369464	-2693.71720815	-8983.85547822	-11677.57268637
tm        	12045.9094	0.7727    	1177.1996 	5106.90467225	5106.90467225	0         	24.19756012	-2692.65323228	-8984.98443307	-11677.63766535
tm        	12042.2185	0.7728    	1177.4356 	5106.90467225	5106.90467225	0         	24.20142053	-2691.59144851	-8986.11124236	-11677.70269088
tm        	12038.524 	0.7729    	1177.6724 	5106.90467225	5106.90467225	0         	24.20528158	-2690.52884069	-8987.23892229	-11677.76776298
tm        	12034.8301	0.773     	1177.909  	5106.90467225	5106.90467225	0         	24.20914138	-2689.46641422	-8988.36646747	-11677.83288168
tm        	12031.1326	0.7731    	1178.1464 	5106.90467225	5106.90467225	0         	24.21300182	-2688.4031644	-8989.4948826	-11677.898047
tm        	12027.4398	0.7732    	1178.3828 	5106.90467225	5106.90467225	0         	24.21685911	-2687.34110082	-8990.62215813	-11677.96325895
tm        	12023.7392	0.7733    	1178.6209 	5106.90467225	5106.90467225	0         	24.22071894	-2686.27720992	-8991.75130764	-11678.02851756
tm        	12020.0517	0.7734    	1178.8562 	5106.90467225	5106.90467225	0         	24.22457181	-2685.21651362	-8992.87730923	-11678.09382284
tm        	12016.3565	0.7735    	1179.0931 	5106.90467225	5106.90467225	0         	24.22842723	-2684.15399036	-8994.00518446	-11678.15917482
tm        	12012.6618	0.7736    	1179.3299 	5106.90467225	5106.90467225	0         	24.2322814	-2683.09164886	-8995.13292467	-11678.22457352
tm        	12008.9677	0.7737    	1179.5666 	5106.90467225	5106.90467225	0         	24.2361343	-2682.02948911	-8996.26052984	-11678.29001895
tm        	12005.2741	0.7738    	1179.8032 	5106.90467225	5106.90467225	0         	24.23998596	-2680.96751114	-8997.38800001	-11678.35551114
tm        	12001.5728	0.7739    	1180.0413 	5106.90467225	5106.90467225	0         	24.24384016	-2679.90370833	-8998.51734178	-11678.42105011
tm        	11997.8804	0.774     	1180.2777 	5106.90467225	5106.90467225	0         	24.24768931	-2678.84209427	-8999.6445416	-11678.48663587
tm        	11994.1885	0.7741    	1180.5139 	5106.90467225	5106.90467225	0         	24.2515372	-2677.78066201	-9000.77160644	-11678.55226845
tm        	11990.493 	0.7742    	1180.7508 	5106.90467225	5106.90467225	0         	24.25538574	-2676.71840878	-9001.8995391	-11678.61794787
tm        	11986.7981	0.7743    	1180.9877 	5106.90467225	5106.90467225	0         	24.25923303	-2675.65633771	-9003.02733644	-11678.68367415
tm        	11983.108 	0.7744    	1181.2236 	5106.90467225	5106.90467225	0         	24.26307716	-2674.59545126	-9004.15399605	-11678.74944731
tm        	11979.4101	0.7745    	1181.461  	5106.90467225	5106.90467225	0         	24.26692384	-2673.53274212	-9005.28252525	-11678.81526737
tm        	11975.7127	0.7746    	1181.6984 	5106.90467225	5106.90467225	0         	24.27076927	-2672.47021552	-9006.41091883	-11678.88113435
tm        	11972.0201	0.7747    	1181.9347 	5106.90467225	5106.90467225	0         	24.27461155	-2671.40887339	-9007.53817487	-11678.94704826
tm        	11968.3281	0.7748    	1182.171  	5106.90467225	5106.90467225	0         	24.27845257	-2670.34771349	-9008.66529566	-11679.01300914
tm        	11964.6241	0.7749    	1182.4097 	5106.90467225	5106.90467225	0         	24.28229804	-2669.2837311	-9009.79528591	-11679.07901701
tm        	11960.9374	0.775     	1182.6449 	5106.90467225	5106.90467225	0         	24.28613467	-2668.22393756	-9010.9211343	-11679.14507187
tm        	11957.2429	0.7751    	1182.8816 	5106.90467225	5106.90467225	0         	24.28997384	-2667.16232349	-9012.04885026	-11679.21117376
tm        	11953.5489	0.7752    	1183.1183 	5106.90467225	5106.90467225	0         	24.29381176	-2666.10089202	-9013.17643067	-11679.27732269
tm        	11949.8556	0.7753    	1183.3548 	5106.90467225	5106.90467225	0         	24.29764843	-2665.03964316	-9014.30387552	-11679.34351868
tm        	11946.1586	0.7754    	1183.5921 	5106.90467225	5106.90467225	0         	24.30148575	-2663.97757623	-9015.43218553	-11679.40976176
tm        	11942.4622	0.7755    	1183.8292 	5106.90467225	5106.90467225	0         	24.30532182	-2662.91569228	-9016.56035967	-11679.47605195
tm        	11938.7706	0.7756    	1184.0654 	5106.90467225	5106.90467225	0         	24.30915474	-2661.85499168	-9017.68739759	-11679.54238926
tm        	11935.0795	0.7757    	1184.3015 	5106.90467225	5106.90467225	0         	24.31298642	-2660.79447373	-9018.8143	-11679.60877373
tm        	11931.389 	0.7758    	1184.5374 	5106.90467225	5106.90467225	0         	24.31681685	-2659.73413845	-9019.94106691	-11679.67520536
tm        	11927.6824	0.7759    	1184.7767 	5106.90467225	5106.90467225	0         	24.3206536	-2658.6699865	-9021.07169767	-11679.74168418
tm        	11923.9931	0.776     	1185.0124 	5106.90467225	5106.90467225	0         	24.32448154	-2657.61001728	-9022.19819293	-11679.80821021
tm        	11920.3043	0.7761    	1185.248  	5106.90467225	5106.90467225	0         	24.32830823	-2656.55023075	-9023.32455272	-11679.87478347
tm        	11916.5994	0.7762    	1185.4869 	5106.90467225	5106.90467225	0         	24.33214123	-2655.48662967	-9024.45477431	-11679.94140398
tm        	11912.9117	0.7763    	1185.7222 	5106.90467225	5106.90467225	0         	24.33596543	-2654.42720925	-9025.58086251	-11680.00807177
tm        	11909.2164	0.7764    	1185.9592 	5106.90467225	5106.90467225	0         	24.33979216	-2653.36597364	-9026.70881321	-11680.07478685
tm        	11905.5215	0.7765    	1186.196  	5106.90467225	5106.90467225	0         	24.34361765	-2652.30492145	-9027.83662779	-11680.14154925
tm        	11901.8273	0.7766    	1186.4327 	5106.90467225	5106.90467225	0         	24.34744189	-2651.24405271	-9028.96430627	-11680.20835898
tm        	11898.1336	0.7767    	1186.6693 	5106.90467225	5106.90467225	0         	24.35126489	-2650.18336742	-9030.09184865	-11680.27521607
tm        	11894.4405	0.7768    	1186.9058 	5106.90467225	5106.90467225	0         	24.35508664	-2649.12286559	-9031.21925495	-11680.34212054
tm        	11890.748 	0.7769    	1187.1421 	5106.90467225	5106.90467225	0         	24.35890715	-2648.06254724	-9032.34652517	-11680.40907241
tm        	11887.0477	0.777     	1187.3801 	5106.90467225	5106.90467225	0         	24.36273018	-2647.00041652	-9033.47565518	-11680.4760717
tm        	11883.3563	0.7771    	1187.6162 	5106.90467225	5106.90467225	0         	24.3665482	-2645.9404655	-9034.60265293	-11680.54311843
tm        	11879.6655	0.7772    	1187.8522 	5106.90467225	5106.90467225	0         	24.37036498	-2644.88069798	-9035.72951465	-11680.61021263
tm        	11875.967 	0.7773    	1188.0898 	5106.90467225	5106.90467225	0         	24.37418428	-2643.81911916	-9036.85823514	-11680.67735431
tm        	11872.2731	0.7774    	1188.3264 	5106.90467225	5106.90467225	0         	24.37800046	-2642.7587218	-9037.98582169	-11680.74454349
tm        	11868.5799	0.7775    	1188.5629 	5106.90467225	5106.90467225	0         	24.3818154	-2641.69850833	-9039.11327188	-11680.81178021
tm        	11864.8831	0.7776    	1188.8002 	5106.90467225	5106.90467225	0         	24.38563097	-2640.63748186	-9040.24158261	-11680.87906447
tm        	11861.1951	0.7777    	1189.0356 	5106.90467225	5106.90467225	0         	24.38944154	-2639.57863308	-9041.36776323	-11680.94639631
tm        	11857.4995	0.7778    	1189.2726 	5106.90467225	5106.90467225	0         	24.39325464	-2638.51797478	-9042.49580095	-11681.01377573
tm        	11853.8044	0.7779    	1189.5095 	5106.90467225	5106.90467225	0         	24.39706649	-2637.45750076	-9043.62370201	-11681.08120277
tm        	11850.1098	0.778     	1189.7462 	5106.90467225	5106.90467225	0         	24.4008771	-2636.39721103	-9044.75146642	-11681.14867744
tm        	11846.4159	0.7781    	1189.9829 	5106.90467225	5106.90467225	0         	24.40468647	-2635.33710559	-9045.87909418	-11681.21619977
tm        	11842.7225	0.7782    	1190.2194 	5106.90467225	5106.90467225	0         	24.4084946	-2634.27718445	-9047.00658532	-11681.28376978
tm        	11839.0297	0.7783    	1190.4558 	5106.90467225	5106.90467225	0         	24.41230149	-2633.21744764	-9048.13393984	-11681.35138748
tm        	11835.3375	0.7784    	1190.6921 	5106.90467225	5106.90467225	0         	24.41610715	-2632.15789516	-9049.26115775	-11681.41905291
tm        	11831.6376	0.7785    	1190.93   	5106.90467225	5106.90467225	0         	24.41991532	-2631.09653636	-9050.39022972	-11681.48676608
tm        	11827.9465	0.7786    	1191.1661 	5106.90467225	5106.90467225	0         	24.4237185	-2630.03735292	-9051.5171741	-11681.55452701
tm        	11824.2477	0.7787    	1191.4037 	5106.90467225	5106.90467225	0         	24.42752419	-2628.97636387	-9052.64597186	-11681.62233573
tm        	11820.5578	0.7788    	1191.6395 	5106.90467225	5106.90467225	0         	24.43132489	-2627.91754951	-9053.77264275	-11681.69019226
tm        	11816.8643	0.7789    	1191.8761 	5106.90467225	5106.90467225	0         	24.43512623	-2626.85792489	-9054.90017172	-11681.75809661
tm        	11813.1714	0.779     	1192.1125 	5106.90467225	5106.90467225	0         	24.43892633	-2625.79848502	-9056.0275638	-11681.82604882
tm        	11809.4915	0.7791    	1192.3463 	5106.90467225	5106.90467225	0         	24.44271958	-2624.74221307	-9057.15183614	-11681.8940492
